"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"89" "STANDING" 29 0.279578094571429 -0.0173807728948052 -0.101131866928571 0.0501572367428571 -0.111107448580649 -0.179936690528571 0.948526694415584 -0.113316181116883 0.0812360151244156 -0.953024013896104 -0.931504427012987 -0.883789371168831 0.084737936525974 0.00912206887662338 -0.0111296373883117 -0.085733187702987 -0.125863409364675 -0.507564415194805 0.00314988663123377 -0.102746740477922 0.077903992187013 -0.362589895771429 -0.271762949233766 -0.349975591948052 -0.0922228355155844 -0.072328710162987 -0.0531978374363636 -0.377988138753247 -0.671612361298701 -0.43464632987013 0.0442188379480519 0.0135385266584416 0.0442188379480519 0.0135385266584416 -0.18992177865974 -0.0816455115948052 -0.133277296512987 -0.248981316411688 -0.539967812337662 -0.619169664025974 0.0281628785288312 -0.0478521665896104 -0.279400160779221 0.0571148054935065 -0.206209591607792 -0.198096684184416 -0.0957618859649351 -0.140169108893507 -0.445081340519481 -0.159638993972727 -0.173127485845455 -0.570599369090909 -0.260750961642857 -0.427240782077922 -0.269500241363636 -0.401186961603896 -0.199727826258442 -0.439396669350649 0.00487449804285715 -0.140504292535065 -0.0543947299009091 -0.124402804380519 -0.377120966103896 -0.298699851905584 -0.620667570649351 -0.645068030779221
"90" "STANDING" 30 0.272722772527027 -0.0244126110595946 -0.121991273937838 -0.313135003986486 -0.111014529844595 -0.0269712341394595 0.936930551216216 -0.211133670891892 -0.0154610076113784 -0.956226341351351 -0.914214083918919 -0.861926476216216 0.0610997829689189 0.000938011909459457 0.0236381455135135 -0.497020825918919 -0.523731949689189 -0.720716570135135 -0.00292372862162162 -0.0755642913837838 0.0855625244240541 -0.456614485844595 -0.130139332225676 -0.228998611581081 -0.102882222548649 -0.0162402146959459 -0.0348563682216216 -0.715157233243243 -0.721211885810811 -0.638424451216216 -0.131101360775405 -0.283922638094595 -0.131101360775405 -0.283922638094595 -0.555892828648649 -0.498526859702703 -0.119910655121622 -0.182652915743243 -0.697682589054054 -0.745160694189189 -0.372881781608108 -0.244959536540541 -0.35726837077027 -0.292412641040541 -0.107169366785135 0.0464809124035135 -0.507750326939189 -0.530838465594595 -0.688163022837838 -0.531910257837838 -0.550396370054054 -0.752576697162162 -0.454480941554054 -0.362889648648649 -0.306698852567568 -0.465921283982432 -0.0237672207121622 -0.278499526945946 -0.337495280945946 -0.368449363515676 -0.483708740531081 -0.522340451472973 -0.438013024864865 -0.175876651160811 -0.748104317837838 -0.759847577162162
"91" "WALKING" 1 0.264158059423729 -0.0142648968589831 -0.132867407932203 -0.509112149322034 -0.264297883727119 -0.438812094864407 0.716629057474576 0.0197051617966102 -0.0275521648474576 -0.967689550169492 -0.972519971864407 -0.906103103915254 0.0703593080559322 0.0130479667762712 -0.013509183570678 -0.433338795664407 -0.306351049262712 -0.672632217457627 -0.0197591999542373 -0.0806679621440678 0.0970519886084746 -0.630353225254237 -0.371697475018644 -0.550805269661017 -0.105734999688136 -0.0384717386084746 -0.0469311299813559 -0.473309857288136 -0.553684678135593 -0.593348114067797 -0.386316144455932 -0.445491124932203 -0.386316144455932 -0.445491124932203 -0.43724997479661 -0.421539316135593 -0.42494916879661 -0.438239388694915 -0.54271230440678 -0.558811238983051 -0.476951528033898 -0.289525208401695 -0.518171594237288 -0.52342328559322 -0.298307767364746 -0.442345699542373 -0.469901872032373 -0.369959840943068 -0.645711988983051 -0.446168849576271 -0.283635945594576 -0.69842059559322 -0.538811471338983 -0.41118246730678 -0.497914789830508 -0.660365479322034 -0.354038103132203 -0.611020690508475 -0.408340138657627 -0.558854833118644 -0.403865363320339 -0.448835313237288 -0.461793855554237 -0.521182229050847 -0.553564061694915 -0.597117046271186
"92" "WALKING" 2 0.280162538695652 -0.0174268502413043 -0.10511977 -0.568494168695652 -0.3060746984 -0.580665955217391 0.52905131326087 -0.0544801286956522 0.244899799782609 -0.96714708826087 -0.976309008695652 -0.975712069782609 0.067493314175 0.00705291390652174 0.0177768008530435 -0.469525044013043 -0.255302065919565 -0.686892083043478 -0.04991808114 -0.058553506173913 0.0883144416521739 -0.662336235652174 -0.658604968043478 -0.598523804130435 -0.089815508173913 -0.0418436464369565 -0.0506608315282609 -0.516639967173913 -0.710006203695652 -0.557403329782609 -0.469769386521739 -0.566381470434783 -0.469769386521739 -0.566381470434783 -0.463845994434783 -0.376523107293478 -0.574289984130435 -0.657206622826087 -0.645102600434783 -0.645783963478261 -0.518548094782609 -0.263997607708696 -0.597072112391304 -0.590511950217391 -0.374339925195652 -0.604928728043478 -0.486137800434783 -0.305133441304348 -0.663421444782609 -0.50008181276087 -0.251477197163044 -0.709224542173913 -0.552770429347826 -0.663035411304348 -0.530903798695652 -0.697725700869565 -0.659038922608696 -0.660550549347826 -0.49473300173913 -0.681004996956522 -0.3791192675 -0.377109782347826 -0.636100644782609 -0.737164619130435 -0.670470543913044 -0.641096444130435
"93" "WALKING" 3 0.260805333916667 -0.00733665520833333 -0.100034945433333 -0.972286534 -0.885022703833333 -0.9053274015 0.6715840945 0.205996215453 0.2104310521 -0.963593372166667 -0.929706275666667 -0.925239472166667 0.07486456095 0.0121503374783333 -0.00510973502583333 -0.9740099835 -0.9555680405 -0.9746787985 -0.0355208049741667 -0.0744968870166667 0.101120601979333 -0.954124506 -0.9506428325 -0.926933062833333 -0.104111806433333 -0.0373173096916667 -0.0595508578628333 -0.96868798 -0.9797693675 -0.973051001333333 -0.9171987135 -0.899986675666667 -0.9171987135 -0.899986675666667 -0.970087738 -0.9665181755 -0.916933623333333 -0.923558531966667 -0.977855897666667 -0.975253074333333 -0.9708023295 -0.9110645645 -0.935665028166667 -0.9731162965 -0.8802334785 -0.898007074 -0.974248694833333 -0.956046418666667 -0.970713903333333 -0.976147072333333 -0.9583625745 -0.977334032166667 -0.949392589666667 -0.959313067666667 -0.933997997333333 -0.956122861833333 -0.946656009 -0.931565826 -0.923187421166667 -0.904454046833333 -0.966055887333333 -0.966200001166667 -0.944715868333333 -0.923755903966667 -0.976719281666667 -0.974789405333333
"94" "WALKING" 4 0.277623743728814 -0.0157772398459322 -0.107893469864407 -0.178757798530508 -0.136029306798136 -0.471153124915254 0.953278712033898 -0.11058608179661 0.131829483372881 -0.963595231864407 -0.940387004067797 -0.946779176949153 0.0914783578491525 -0.00129519337457627 -0.0114854679728814 -0.24370817379339 -0.17528603160339 -0.677828556101695 -0.0136575195372881 -0.0875840905067797 0.0738970061491525 -0.45900800179661 -0.64432021440678 -0.523023194915254 -0.108765846076271 -0.0400104957254237 -0.0630301195661017 -0.445203958644068 -0.812306445423729 -0.463906584864407 -0.148153994755932 -0.25557640779661 -0.148153994755932 -0.25557640779661 -0.29782396895983 -0.297573010694915 -0.394542776881356 -0.499925500338983 -0.633288361016949 -0.684633398135593 -0.242997915237288 -0.116686290388136 -0.540302930508475 -0.157553986586441 -0.205968973840678 -0.477810050508475 -0.287607552572881 -0.210740456656949 -0.644771845084746 -0.268117210140678 -0.194523273411864 -0.709811778813559 -0.325903288298305 -0.696355766101695 -0.407491292135593 -0.503245018033898 -0.621624206779661 -0.614345123728814 -0.22751335360678 -0.391070943779661 -0.274318057883051 -0.336151759084746 -0.531756014915254 -0.566227447288136 -0.674663024915254 -0.722019178305085
"95" "WALKING" 5 0.285703145964912 -0.0106448448596491 -0.108532779859649 -0.726465583035088 -0.577690816635088 -0.712419988596491 0.952379245263158 -0.101807537568421 0.100867342163158 -0.972951159473684 -0.925667359298246 -0.910007881754386 0.0624281135263158 -0.00495577847894737 -0.0254868605673684 -0.769526544175439 -0.709983246526316 -0.876721072105263 -0.0177027223433333 -0.0736080944298246 0.0668520065526316 -0.776390423157895 -0.792291119649123 -0.733740841877193 -0.108625966017544 -0.032481865581579 -0.0588587835578947 -0.768518955561403 -0.869630622982456 -0.76269566054386 -0.649951792137719 -0.679471843491228 -0.649951792137719 -0.679471843491228 -0.766595780263158 -0.775951480175439 -0.711889283410526 -0.723359887368421 -0.823230513508772 -0.844719172807018 -0.751529682929825 -0.622567990526316 -0.788224267894737 -0.717771150175439 -0.582793035912281 -0.698204421929825 -0.785775573859649 -0.731091567017544 -0.864925119298246 -0.773341089561403 -0.706595749052632 -0.887256631052632 -0.731578089768421 -0.822010795614035 -0.702444464403509 -0.792803946491228 -0.778170468947368 -0.770624659649123 -0.707622160087719 -0.715722202 -0.761587902333333 -0.796499011052632 -0.764362714385965 -0.747233154210526 -0.851436355438597 -0.847111149473684
"96" "WALKING" 6 0.274674917466667 -0.0239198683985333 -0.119150695293333 -0.3084390908456 -0.141498755773333 -0.530933661533333 0.927454540533333 -0.288523626933333 0.0256948644346667 -0.9700328192 -0.9372880628 -0.9281816096 0.0664483877733333 -0.0032726613584 0.008989589556 -0.403638854936 -0.290722173950533 -0.666311575653333 -0.047949367504 -0.0544868395569333 0.0696750873530667 -0.502181314546667 -0.500696977357333 -0.411064838525333 -0.0720901526017333 -0.0513287826 -0.0475274718709333 -0.395559354628 -0.60543499808 -0.3706528418872 -0.259377960551867 -0.316668295601333 -0.259377960551867 -0.316668295601333 -0.417513737253333 -0.389086976786667 -0.365927033740533 -0.415420217373333 -0.50727612824 -0.565629680306667 -0.356853490093333 -0.191532230948 -0.574870657133333 -0.2912127643588 -0.171403556496 -0.546077659066667 -0.44427240628 -0.350251683678667 -0.65249821584 -0.414737634933333 -0.273674498756 -0.679168262613333 -0.34865357828 -0.50891193768 -0.301212677854667 -0.552799749706667 -0.500143916973333 -0.506877156666667 -0.314720249641867 -0.425135328426667 -0.386534176177333 -0.397099670272533 -0.43563417296 -0.504608838690667 -0.580327521313333 -0.577820572415067
"97" "WALKING" 7 0.25424869602439 -0.0268587198390244 -0.137038269731707 -0.298034331634146 -0.327971307317073 -0.141966067478049 0.809438735121951 -0.236554099268293 -0.422408636829268 -0.936283137317073 -0.942890275121951 -0.89162388097561 0.0818851598878049 -0.00607993775609756 -0.0225716994390244 -0.41943814 -0.517472882926829 -0.603944004634146 -0.124084708573171 -0.0116632962 0.123485803439024 -0.354406242682927 -0.575396226585366 -0.34364691102439 -0.0964587045585366 -0.0431139399341463 -0.0675418021682927 -0.616247799512195 -0.668372457804878 -0.682888976585366 -0.201946109634146 -0.330799965121951 -0.201946109634146 -0.330799965121951 -0.458505445853659 -0.473816101463415 -0.240576483121951 -0.420375329268293 -0.660297640487805 -0.674258054390244 -0.335112551463415 -0.380739501219512 -0.310467614634146 -0.284523808463415 -0.344021706585366 -0.122652145770732 -0.458886517804878 -0.534748645609756 -0.57683482 -0.431071604390244 -0.531824509512195 -0.629015192682927 -0.379808728780488 -0.567356569512195 -0.400896477317073 -0.358295868658537 -0.584159558292683 -0.389248313731707 -0.375022012926829 -0.411896040487805 -0.457071733902439 -0.499982684146341 -0.534310539268293 -0.448091692829268 -0.671017205853659 -0.702116572926829
"98" "WALKING" 8 0.271878849230769 -0.0124269373871795 -0.0966733965641026 -0.987469921538462 -0.937874099230769 -0.939181777179487 0.903292330512821 0.00861828115384615 0.0708922398717949 -0.980822132820513 -0.958010921794872 -0.930830898717949 0.0784997813846154 -0.00547744334661539 -0.0160709377328205 -0.988256605897436 -0.976561245897436 -0.98202656 -0.0457314134871795 -0.068069400125641 0.0788702843333333 -0.971907916153846 -0.97032184974359 -0.970505501025641 -0.0937097461025641 -0.045908344025641 -0.050043653051282 -0.983635351025641 -0.986924043846154 -0.988339783333333 -0.958186932820513 -0.942459448717949 -0.958186932820513 -0.942459448717949 -0.984467156153846 -0.978903111025641 -0.94334850948718 -0.948855184102564 -0.988533998205128 -0.983876401538462 -0.987370313333333 -0.948718304358974 -0.95686826974359 -0.987645303589744 -0.935932468717949 -0.934608378461538 -0.987688866666667 -0.97613599948718 -0.979140628974359 -0.99007483025641 -0.978938516923077 -0.983538593846154 -0.969214012051282 -0.974138058461538 -0.972737503589744 -0.972952661794872 -0.968620599230769 -0.972450262307692 -0.955702625128205 -0.944374971538462 -0.979055803076923 -0.977632766410256 -0.962571857435897 -0.949239188205128 -0.98524093948718 -0.983004806410256
"99" "WALKING" 9 0.23883737075 -0.0326552684944444 -0.0591334837222222 -0.945679935555556 -0.846855936944444 -0.793209488722222 0.896942197777778 -0.0715122998369444 0.0347250643888889 -0.945326504444444 -0.931126858888889 -0.850256648916667 0.0737421639638889 0.0114629174611111 -0.00347412219722222 -0.956361691388889 -0.950954726388889 -0.9549669125 -0.0397067301916667 -0.0287917559255556 0.0942621891111111 -0.932793113333333 -0.904989315555556 -0.901813837777778 -0.0877882265833333 -0.0494235679111111 -0.0532140980111111 -0.946610670833333 -0.964762914444444 -0.954450055277778 -0.865688980277778 -0.826902710277778 -0.865688980277778 -0.826902710277778 -0.958264831666667 -0.940394906944444 -0.876336635555556 -0.874530417222222 -0.963483827777778 -0.953430211111111 -0.948545379444444 -0.895755187222222 -0.8729113525 -0.945312208888889 -0.836435242583333 -0.774651494477778 -0.957186481388889 -0.952013883055556 -0.950438965555556 -0.959464202222222 -0.953372314444444 -0.958091173333333 -0.9209082225 -0.927876407222222 -0.913910045555556 -0.9368161675 -0.895804804166667 -0.908190885555556 -0.874897214166667 -0.832438711111111 -0.942581298888889 -0.936757289166667 -0.909127999722222 -0.876098628611111 -0.9572943375 -0.951723536388889
"100" "WALKING" 10 0.281467179622642 -0.0182228577943396 -0.11614114509434 -0.391058425849057 -0.159266796132075 -0.396275232684906 0.633365911509434 -0.0149453758490566 -0.178234932313208 -0.979638838867925 -0.962614016415094 -0.927829755471698 0.0780363783207547 -0.00176526673773585 -0.0274440063358491 -0.332047366192453 -0.135812580396226 -0.628968442075472 0.0130481085139623 -0.0887113840113208 0.0900730442056604 -0.479674932037736 -0.340320477430189 -0.403938035396226 -0.12506901214717 -0.0358684007735849 -0.0554078061867925 -0.48571834245283 -0.621756923018868 -0.495497373584906 -0.289679761320755 -0.363864484981132 -0.289679761320755 -0.363864484981132 -0.345172506241679 -0.249888451356604 -0.280106169339623 -0.436181775679245 -0.565997657735849 -0.605479228301887 -0.342984434358491 -0.111373217686792 -0.486089725811321 -0.411639995283019 -0.24193897129434 -0.399709878160377 -0.354540821977358 -0.166600298150943 -0.589563008679245 -0.36898804909566 -0.162296081735849 -0.667738775849057 -0.390189474830189 -0.465189049245283 -0.338462861579245 -0.510278942056604 -0.282027204830189 -0.48196424245283 -0.300547873018868 -0.502975411509434 -0.239973304415094 -0.271748315001321 -0.481809784528302 -0.505070751792453 -0.615374574339623 -0.62016964
"101" "WALKING" 11 0.277992583214286 -0.0170041560701786 -0.10750623575 -0.793302706607143 -0.663001585675 -0.845540430714286 0.240365217142857 0.552619808607143 0.129267478017857 -0.983334914821429 -0.984461339642857 -0.976801147321429 0.0875789193589286 0.00269024806071429 -0.00514809223035714 -0.793506364107143 -0.699237370964286 -0.902494542142857 -0.0372308470639286 -0.0554998861107143 0.117936250767857 -0.855472897321429 -0.825030743392857 -0.798306920892857 -0.0912665238767857 -0.045898507725 -0.0539466780642857 -0.841568137142857 -0.907472624642857 -0.847019234821429 -0.748438537321429 -0.818849145178571 -0.748438537321429 -0.818849145178571 -0.784659782321429 -0.781898585714286 -0.776771705892857 -0.831356555 -0.873120792678571 -0.912495216964286 -0.783128543392857 -0.670009283544643 -0.867985896428571 -0.79751373 -0.680135902083929 -0.845361715714286 -0.805781095714286 -0.724992630285714 -0.89436605375 -0.799073383214286 -0.691166724025 -0.909224359642857 -0.831914145 -0.859963180892857 -0.782539480178571 -0.863386791428571 -0.807841566964286 -0.822362795892857 -0.81014934125 -0.851703754642857 -0.780821637142857 -0.783780526428571 -0.857272038928571 -0.843654745892857 -0.914904521785714 -0.915343786071429
"102" "WALKING" 12 0.279002403863636 -0.0203010880340909 -0.106809637863636 -0.983775146363636 -0.920682833863636 -0.947910287045455 0.959725782045455 -0.130967833636364 -0.0170691949454545 -0.988183871363636 -0.959542788636364 -0.957800480227273 0.0759876294318182 0.0148184729786364 -0.000167308203636364 -0.975713937272727 -0.957738986590909 -0.981953561818182 -0.0315212773022727 -0.0781792320068182 0.0651239467272727 -0.897255459545455 -0.960713656363636 -0.951995543636364 -0.0978559169545455 -0.0379923580613636 -0.0483633746045455 -0.962673092045455 -0.983419569090909 -0.976188701590909 -0.950904575227273 -0.947375409545455 -0.950904575227273 -0.947375409545455 -0.973373919545454 -0.970839125227273 -0.901092919318182 -0.879842156590909 -0.977116707272727 -0.977180884318182 -0.979557677954545 -0.932781369772727 -0.962653459318182 -0.985870760909091 -0.919547602045454 -0.944109030681818 -0.975437081363636 -0.957428341363636 -0.978588834318182 -0.978351428181818 -0.961339745227273 -0.984061997045454 -0.901209802272727 -0.966909341818182 -0.954368945 -0.898096065909091 -0.957938412727273 -0.955748634545455 -0.955152805681818 -0.951007215681818 -0.969262245227273 -0.971920482045455 -0.924437616590909 -0.876101876363636 -0.978003400909091 -0.977458515909091
"103" "WALKING" 13 0.275818938070175 -0.0201334930912281 -0.106225924438596 -0.809555533684211 -0.64426559877193 -0.824662668421053 0.134548344719298 0.388507789421053 0.482095767298246 -0.961296017719298 -0.969799300877193 -0.952211136666667 0.0829656000005263 0.0168549578298246 -0.00933746284719298 -0.779398741138597 -0.701735566701754 -0.881838058596491 -0.0212143003243509 -0.0928689180350877 0.112488428385965 -0.805174720350877 -0.84245921245614 -0.830629379473684 -0.0965950415789474 -0.0389558222315789 -0.0630942717859649 -0.759499598666667 -0.896964544035088 -0.797858437877193 -0.755930451631579 -0.777798301052632 -0.755930451631579 -0.777798301052632 -0.774994637807017 -0.768661810115789 -0.77207020245614 -0.791739821578947 -0.838502862631579 -0.859981395438597 -0.812073680877193 -0.685484671754386 -0.839644378947368 -0.809059031578947 -0.647106859824561 -0.830895072807018 -0.802073888764912 -0.729063761368421 -0.872877230877193 -0.776380857877193 -0.692286856596491 -0.889202650877193 -0.741571223526316 -0.848977505614035 -0.801522782280702 -0.826158111578947 -0.840248350175439 -0.857405313859649 -0.777463589491228 -0.812974746315789 -0.782779454508772 -0.751978018617544 -0.816880030526316 -0.81123614368421 -0.87074213245614 -0.856214857017544
"104" "WALKING" 14 0.274605080666667 -0.0240073291482353 -0.095773764945098 -0.120718243509804 0.266687896862745 0.36115399417 0.810146714509804 -0.263774792352941 -0.404485818823529 -0.929086130392157 -0.924493143921569 -0.898155630784314 0.0642348644529412 0.023648138254902 0.012006252595098 -0.13906866293451 0.0283652772960784 -0.230148791725098 -0.0272117894576471 -0.077883058354902 0.0450739882490196 -0.415267798372549 0.0705840516882353 0.22692608454902 -0.110051580768627 -0.0723609030215686 -0.0441306117392157 -0.533070586666667 -0.353044469 -0.0825557338392157 0.092740470627451 0.190440180745098 0.092740470627451 0.190440180745098 -0.0903508430921569 -0.00676233486058823 0.0966083333119608 -0.0734401316862745 -0.338418158568627 -0.374840210235294 -0.116514751141176 0.214931735372549 0.166334664319608 -0.123809638839216 0.210588420156863 0.354999917043137 -0.172415612147059 -0.00162126419607843 -0.137199160509804 -0.181931181686275 -0.0109627336862745 -0.324151965080392 -0.345108884019608 -0.0300430018431373 0.293857099588235 -0.441292157117647 0.116660213553725 0.0890492966568627 0.218118274945098 -0.0123603382941176 -0.0125826185588235 -0.00804239258823529 -0.118845659460784 -0.206026061904314 -0.354293703712941 -0.449727233529412
"105" "WALKING" 15 0.28180772575 -0.0246847581925 -0.120948442175 0.0797248862525 0.043676590405 -0.367504200225 0.924125616 -0.27515675075 0.09365421925 -0.95554141675 -0.93137356775 -0.917786012 0.071166739635 0.013541791 -0.0072705349875 -0.132721473275 -0.247066093725 -0.68768669125 0.03345361893 -0.117384702175 0.08783286242075 -0.39049660805 -0.395700473195 -0.39951459325 -0.120750814925 -0.0217926196825 -0.058014370875 -0.517574173 -0.74549534725 -0.5871068775 0.078030239356 -0.02343457625 0.078030239356 -0.02343457625 -0.27125965665 -0.2211689420075 -0.2046608755 -0.30843193865 -0.641901083 -0.7240211245 -0.020692930025 -0.05328469915 -0.486101068 0.115620933235 0.0255290969475 -0.35830364815 -0.2022289140475 -0.2836123191 -0.64957023275 -0.13788733565 -0.2583672796 -0.7254024875 -0.3252756916475 -0.52896752575 -0.388637088575 -0.41597610365 -0.334057193525 -0.459671606 -0.05964343655 -0.15644992945 -0.1956854382575 -0.264354997375 -0.4579729655 -0.33428301295 -0.7086948825 -0.766821603
"106" "WALKING" 16 0.274186615598131 -0.015564800533271 -0.117397351102804 -0.499504316728972 -0.464835709063551 -0.40956067222243 0.891496005981308 -0.0373081548598131 -0.255178660336449 -0.968110018130841 -0.957039299065421 -0.937381323551402 0.0713680460626168 0.00947238616775701 0.0123960378815888 -0.613231881981308 -0.59933966882243 -0.693900704392523 0.0263782438364486 -0.0552135807233645 0.0393953790364486 -0.668774626728972 -0.719539478878505 -0.607864648635514 -0.123947156161215 -0.0400960730139252 -0.0509833620242991 -0.793231769626168 -0.819819116728972 -0.790945274392523 -0.425554326728972 -0.482849296570093 -0.425554326728972 -0.482849296570093 -0.609931749579439 -0.603539785620561 -0.554810111214953 -0.670581857663551 -0.803483329345794 -0.835334939158878 -0.576232637925234 -0.505615682926729 -0.521233456254393 -0.473025269345794 -0.479389563495327 -0.3996253593 -0.636304491308411 -0.621832544747664 -0.668552362364486 -0.624050374706355 -0.602051227164486 -0.718071219065421 -0.672006906779439 -0.739123361962617 -0.655761766448598 -0.673102705981308 -0.712235459906542 -0.63099148453271 -0.503174116694392 -0.552286526430841 -0.593277422998131 -0.620157462828972 -0.733094275420561 -0.689072255981308 -0.827364725420561 -0.85833678411215
"107" "WALKING" 17 0.267020883 -0.020525691765625 -0.109304198840625 -0.0649335680640625 -0.154989494068281 -0.314288690957812 0.8992037078125 -0.20297813925 -0.2300599084375 -0.95433874953125 -0.9360626496875 -0.91873087515625 0.110960231485938 0.00875913364890625 -0.01348397407625 -0.30740451740625 -0.41808303303125 -0.6401122115625 0.042117036259375 -0.0989294751246562 0.0238648682046875 -0.496301155609375 -0.5393780946875 -0.425671548890625 -0.134134835370313 -0.0488932110504688 -0.0524121157898437 -0.62003267125 -0.6747085115625 -0.626740041875 -0.0521123632490625 -0.139529976098438 -0.0521123632490625 -0.139529976098438 -0.381697016875 -0.394457824046875 -0.31180965125 -0.46669369671875 -0.6412195590625 -0.68706535234375 -0.194810356531719 -0.237327028714062 -0.428442690234375 -0.020455838053125 -0.168107122039063 -0.309944273848437 -0.386354939859375 -0.4486330940625 -0.61229398390625 -0.290073775801563 -0.4242503578125 -0.66660693421875 -0.443196867898437 -0.55136287078125 -0.43543322796875 -0.517207085984375 -0.53667183015625 -0.477716608359375 -0.171630697025 -0.256736487279688 -0.37418549040625 -0.425967534304687 -0.52516862375 -0.5209837921875 -0.67456513671875 -0.72757441609375
"108" "WALKING" 18 0.275270463888889 -0.0193021235511111 -0.105426701018519 -0.332505972407407 -0.2224208005 -0.400804571111111 0.924856249814815 -0.245658343333333 -0.0533467674074074 -0.967086037962963 -0.946793830925926 -0.932565185185185 0.0827405127388889 0.00967755690925926 -0.00439852361666667 -0.396374656851852 -0.39278443462963 -0.650067704814815 -0.0281469680833333 -0.0795051739072222 0.100059097661111 -0.602181140555556 -0.550716502592593 -0.494248772222222 -0.0932567367907407 -0.0423276259425926 -0.0625161782440741 -0.645769592592593 -0.72971131537037 -0.634795781481482 -0.277415007037037 -0.32969515787037 -0.277415007037037 -0.32969515787037 -0.440357484444444 -0.409991783259259 -0.434751752407407 -0.563522516074074 -0.67970373962963 -0.741206994259259 -0.365552454814815 -0.263852758518519 -0.495749177407407 -0.32081030537037 -0.251057989925926 -0.399598134166667 -0.431881872777778 -0.42277513962963 -0.619701108703704 -0.413407517777778 -0.401453016851852 -0.679103447777778 -0.549569407555556 -0.608070704444444 -0.478029756851852 -0.622634114574074 -0.526471647592593 -0.546866873703704 -0.327573529851852 -0.436650445740741 -0.404269343462963 -0.421858465925926 -0.62293005 -0.602234563481482 -0.734282695925926 -0.770468885944444
"109" "WALKING" 19 0.27423823875 -0.0178696717178571 -0.113764634089286 -0.661754000803571 -0.591386433416964 -0.739199473428571 -0.172022843035714 0.353055312678571 0.450371801178571 -0.966642340892857 -0.9784919625 -0.973629183035714 0.0780853234285714 0.000231901773241428 -0.00420877887485714 -0.608706497321429 -0.629158933480357 -0.766759644464286 -0.0350438960044643 -0.0802704277267857 0.100621241767857 -0.670015820642857 -0.715879480178571 -0.680582673875 -0.0855126035714286 -0.0421718857357143 -0.0584392548035714 -0.625300719035714 -0.814540271785714 -0.749957992321429 -0.632574678328571 -0.687295315660714 -0.632574678328571 -0.687295315660714 -0.6318899112 -0.650939561875 -0.624880206385714 -0.660863616285714 -0.749643521071429 -0.780188627678571 -0.647922412107143 -0.594006982812857 -0.735528589464286 -0.6688550638875 -0.615725180276786 -0.762438148035714 -0.630456461591071 -0.654221157546429 -0.752235204107143 -0.621158731280357 -0.626526932764286 -0.779773214464286 -0.588362800732143 -0.731161772321429 -0.664497616136071 -0.69656125125 -0.709932928571429 -0.715646443392857 -0.648781613017321 -0.761205105357143 -0.638418986303571 -0.668699166185714 -0.697350840928571 -0.694996474803571 -0.775972751428571 -0.802156886428571
